hop_name,location,code,ptr_lat,ptr_lon,ptr_city
Bundle-Ether34.616.bdr02-ipt-4millros-per.au.superloop.com,per|au,AU-WA,-31.9403,115.967003,Perth
as1828.dusseldorf.megaport.com,dusseldorf,DE,51.22172,6.77616,Dusseldorf
e1-14.cr2.par1.fr.unitasglobal.net,par|fr,FR-IDF,49.012798,2.55,Paris
ve1527.cr2.hkg1.hk.unitasglobal.net,hkg|hk,HK,22.320304,114.198074,Hong Kong
ae45.cr2.iad1.us.unitasglobal.net,iad|us,US-VA,38.9445,-77.455803,"Washington, DC"
e0-20.cr4.chi1.us.unitasglobal.net,chi|us,US-IL,41.9786,-87.9048,Chicago
irb-2904.as04-10g.fra4.de.m247.ro,fra|de,DE-HE,50.033333,8.570556,Frankfurt am Main
ns1-fra.saasprotection.com,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
ns2-fra2.saasprotection.com,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
be12488.ccr42.lon13.atlas.cogentco.com,lon,GB-ENG,51.4706,-0.461941,London
e36-20.spine2.ber03.de.misaka.io,ber|de,,,,
r4-fra3-de.as5405.net,fra|de,DE-HE,50.033333,8.570556,Frankfurt am Main
SOHONET-LIM.ear2.London1.Level3.net,london,GB,51.50853,-0.12574,London
vlan3902.core1.fra4.de.m247.ro,fra|de,DE-HE,50.033333,8.570556,Frankfurt am Main
po1200.fra-eqxfr5-cr4.globalsecurelayer.com,fra,,,,
po1600.fra-eqxfr5-sw10.globalsecurelayer.com,fra,,,,
be-3113-cs01.beaumeade.va.ibone.comcast.net,beaumeade|va,,,,
be-31213-ar03.newcastle.de.panjde.comcast.net,newcastle|de,US-DE,39.66206,-75.56631,New Castle
as9136.dusseldorf.megaport.com,dusseldorf,DE,51.22172,6.77616,Dusseldorf
BE42.br03.frf05.as3491.net,frf,DE-HE,50.11552,8.68417,Frankfurt am Main
vlan3903.core1.fra4.de.m247.ro,fra|de,DE-HE,50.033333,8.570556,Frankfurt am Main
if-ae-57-2.tcore1.pvu-paris.as6453.net,paris,FR,48.85341,2.3488,Paris
ae19.cr3-ams1.ip4.gtt.net,ams,NL-NH,52.308601,4.76389,Amsterdam
ae22.ter1.ewr1.us.zip.zayo.com,ewr|us,US-NJ,40.692501,-74.168701,Newark
MASERGY-COM.ear3.Amsterdam1.Level3.net,amsterdam,NL-NH,52.37403,4.88969,Amsterdam
0.ae3.GW11.EWR6.ALTER.NET,ewr,US-NJ,40.692501,-74.168701,Newark
0.ae4.GW11.EWR6.ALTER.NET,ewr,US-NJ,40.692501,-74.168701,Newark
ae0.cbs02.ic01.mil02.networklayer.com,mil,IT-25,45.6306,8.72811,Milan
ae7.cbs01.ic01.mil02.networklayer.com,mil,IT-25,45.6306,8.72811,Milan
ae2.dar02.tok05.networklayer.com,tok,JP-13,35.6895,139.69171,Tokyo
r1-mil1-it.as5405.net,mil|it,,,,
r1-lju1-si.as5405.net,lju|si,,,,
ae0-2.rt.irx.vie.at.retn.net,vie|at,AT-9,48.110298,16.5697,Vienna
100ge0-20.core2.vie1.he.net,vie,AT-9,48.110298,16.5697,Vienna
ae5.cbs02.xn01.fra01.networklayer.com,fra,,,,
ae1.dar02.fra05.networklayer.com,fra,,,,
ae1.ppr02.fra05.networklayer.com,fra,,,,
po2.slr01a.fra05.networklayer.com,fra,,,,
ae8.cbs01.eq01.fra03.networklayer.com,fra,,,,
ae15.dar01.ams03.networklayer.com,ams,NL-NH,52.308601,4.76389,Amsterdam
ae9.cbs01.eq01.fra03.networklayer.com,fra,,,,
ae15.dar02.ams03.networklayer.com,ams,NL-NH,52.308601,4.76389,Amsterdam
po181.asw01.fra5.tfbnw.net,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
psw02.fra3.tfbnw.net,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
msw1ah.02.fra3.tfbnw.net,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
be-3413-cs04.beaumeade.va.ibone.comcast.net,beaumeade|va,,,,
be-31441-arsc1.capitolhghts.md.bad.comcast.net,capitolhghts|md,US-MD,38.88511,-76.91581,Capitol Heights
dns-sw03.alexandria.va.bad.comcast.net,alexandria|va,US-VA,38.80484,-77.04692,Alexandria
be-1112-cs01.newark.nj.ibone.comcast.net,newark|nj,US-NJ,40.73566,-74.17237,Newark
be-31611-ar01.pittsburgh.pa.pitt.comcast.net,pittsburgh|pa,US-PA,40.44062,-79.99589,Pittsburgh
e49.mrs-ixmrs2-bb2.globalsecurelayer.com,mrs,,,,
po2.per-ndcp2-bb7.globalsecurelayer.com,per,,,,
po6.syd-eqxsy5-bb13.globalsecurelayer.com,syd,AU-NSW,-33.946098,151.177002,Sydney
ae8.cr4-tor1.ip4.gtt.net,tor,CA-ON,43.70011,-79.4163,Toronto
ae36.cr5-was1.ip4.gtt.net,was,US-DC,38.9445,-77.455803,"Washington, DC"
ae30---0.scr03.asbn.va.frontiernet.net,asbnva,,,,
be207.bbrt01.clt01.flexential.net,clt,US-NC,35.214001,-80.9431,Charlotte
be10.bbrt02.clt01.flexential.net,clt,US-NC,35.214001,-80.9431,Charlotte
be170.bbrt01.atl03.flexential.net,atl,US-GA,33.6367,-84.428101,Atlanta
be-3313-cs03.beaumeade.va.ibone.comcast.net,beaumeade|va,,,,
ae37-0-ar02-d.ashburn.va.ndcasbn.comcast.net,ashburn|va,US-VA,39.04372,-77.48749,Ashburn
et-4-36-1-sas01-d.ashburn.va.ndcasbn.comcast.net,ashburn|va,US-VA,39.04372,-77.48749,Ashburn
et-3-36-1-as18-d.ashburn.va.ndcasbn.comcast.net,ashburn|va,US-VA,39.04372,-77.48749,Ashburn
et53-1-ss2001a-d.ashburn.va.ndcasbn.comcast.net,ashburn|va,US-VA,39.04372,-77.48749,Ashburn
hundredgige0-0-0-24.bb1n.zur1.ch.m247.ro,zur|ch,CH-ZH,47.36667,8.55,Zurich
hundredgige0-0-3-2.bb1n.mil1.it.m247.ro,mil|it,IT-25,45.6306,8.72811,Milan
hundredgige0-0-2-1.bb2n.lon2.uk.m247.ro,lon|uk,GB-ENG,51.4706,-0.461941,London
ae1.mcs1.ams17.nl.eth.zayo.com,ams|nl,NL-NH,52.308601,4.76389,Amsterdam
ae0-ams01-c01-rtr01.ringcentral.com,ams,NL-NH,52.308601,4.76389,Amsterdam
cern-gw.mx1.gen.ch.geant.net,gen|ch,CH,46.20222,6.14569,Geneva
ae1-7.rt.tlx.nyc.us.retn.net,nyc|us,US-NY,40.639801,-73.7789,New York
ae1-6.rt.gsw.sin.sg.retn.net,sin|sg,SG-04,1.35019,103.994003,Singapore
WEBSENSE-IN.edge9.Frankfurt1.Level3.net,frankfurt,DE-HE,50.11552,8.68417,Frankfurt am Main
ae-31-51.a03.sngpsi07.sg.ce.gin.ntt.net,sngpsi|sg,,,,
ae4.lr6-fra6.ip4.gtt.net,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
ae4.lr4-fra6.ip4.gtt.net,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
ae7.lr6-ams1.ip4.gtt.net,ams,NL-NH,52.308601,4.76389,Amsterdam
ae22.lr3-ams1.ip4.gtt.net,ams,NL-NH,52.308601,4.76389,Amsterdam
ae3.lr1-par9.ip4.gtt.net,par,FR-IDF,49.012798,2.55,Paris
ae2.lr2-fra2.ip4.gtt.net,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
ae15.cr8-fra2.ip4.gtt.net,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
ipv4.de-cix.fra.de.as4455.bso.co,fra|de,DE-HE,50.033333,8.570556,Frankfurt am Main
if-ae-15-2.tcore1.w1t-warsaw.as6453.net,warsaw,PL,52.22977,21.01178,Warsaw
et0011-5.rt.nxd.buh.ro.retn.net,buh|ro,RO-B,44.571111,26.085,Bucharest
CRITEO.edge7.Amsterdam1.Level3.net,amsterdam,NL-NH,52.37403,4.88969,Amsterdam
kivi-cr02-ae3.149.hel.mts-internet.net,hel,FI-18,60.3172,24.963301,Helsinki
kivi-cr02-ae2.135.hel.mts-internet.net,hel,FI-18,60.3172,24.963301,Helsinki
JAGEX-LTD.ear2.Frankfurt1.Level3.net,frankfurt,DE-HE,50.11552,8.68417,Frankfurt am Main
TIRASTEL-GM.edge9.Frankfurt1.Level3.net,frankfurt,DE-HE,50.11552,8.68417,Frankfurt am Main
tengige0-0-0-3.core0.lux.dditservices.com,lux,LU-L,49.623333,6.204444,Luxembourg
be3045.rcr01.b015763-1.ham01.atlas.cogentco.com,ham,DE-HH,53.630402,9.98823,Hamburg
be2771.ccr41.ham01.atlas.cogentco.com,ham,DE-HH,53.630402,9.98823,Hamburg
be2815.ccr41.ams03.atlas.cogentco.com,ams,NL-NH,52.308601,4.76389,Amsterdam
ae1-0.bbr02.anx04.vie.at.anexia-it.net,vie|at,AT-9,48.110298,16.5697,Vienna
pe20.Moscow.gldn.net,moscow,RU,55.75222,37.61556,Moscow
IPTRIPLEPLA.ear6.Frankfurt1.Level3.net,frankfurt,DE-HE,50.11552,8.68417,Frankfurt am Main
ae-10.r24.sngpsi07.sg.bb.gin.ntt.net,sngpsi|sg,,,,
ae-4.a02.sngpsi07.sg.bb.gin.ntt.net,sngpsi|sg,,,,
ae4.3602.edge1.HongKong3.level3.net,hongkong,HK,22.27832,114.17469,Hong Kong
ae1-9.rt.eqx.sin.sg.retn.net,sin|sg,SG-04,1.35019,103.994003,Singapore
as9790.wlg.ix.nz,wlg,NZ-WGN,-41.327202,174.804993,Wellington
as55785.wlg.ix.nz,wlg,NZ-WGN,-41.327202,174.804993,Wellington
as9790.syd.edgeix.net.au,syd,AU-NSW,-33.946098,151.177002,Sydney
as9507.syd.edgeix.net.au,syd,AU-NSW,-33.946098,151.177002,Sydney
syd-sdnlb1-nsof.anycast.net,syd,AU-NSW,-33.946098,151.177002,Sydney
syd-hv-002-01.p.nsof.io,syd,,,,
ae0.0.mr01.syd2.as33353.net,syd,AU-NSW,-33.946098,151.177002,Sydney
xe-1-0-1-0.0.mr01.adl2.as33353.net,adl,AU-SA,-34.945,138.531006,Adelaide
ae0.0.mr01.adl1.as33353.net,adl,AU-SA,-34.945,138.531006,Adelaide
xe-1-1-3-0.0.mr01.sin1.as33353.net,sin,SG-04,1.35019,103.994003,Singapore
xe-1-0-4-2.0.mr01.mrs1.as33353.net,mrs,FR-PAC,43.439272,5.221424,Marseille
et-2-2-0.0.mr01.mil1.as33353.net,mil,IT-25,45.6306,8.72811,Milan
ae64-0.ier03.akl30.ntwk.msn.net,akl,NZ-AUK,-37.008099,174.792007,Auckland
ae68-0.ier01.akl30.ntwk.msn.net,akl,NZ-AUK,-37.008099,174.792007,Auckland
ae27-0.ear01.per30.ntwk.msn.net,per,AU-WA,-31.9403,115.967003,Perth
ae26-0.ier01.per30.ntwk.msn.net,per,AU-WA,-31.9403,115.967003,Perth
be-1-0.ibr01.syd23.ntwk.msn.net,syd,AU-NSW,-33.946098,151.177002,Sydney
be-5-0.ibr02.sto30.ntwk.msn.net,sto,SE-AB,59.651901,17.9186,Stockholm
be-6-0.ibr01.cbr21.ntwk.msn.net,cbr,AU-ACT,-35.3069,149.195007,Canberra
be-5-0.ibr01.maa02.ntwk.msn.net,maa,IN-TN,12.990005,80.169296,Chennai
ae22-0.ear03.lax31.ntwk.msn.net,lax,US-CA,33.942501,-118.407997,Los Angeles
ae20-0.ier03.lax32.ntwk.msn.net,lax,US-CA,33.942501,-118.407997,Los Angeles
be-1-0.ibr01.per01.ntwk.msn.net,per,AU-WA,-31.9403,115.967003,Perth
as9790.sydney.megaport.com,sydney,AU-NSW,-33.86785,151.20732,Sydney
as199524.sydney.megaport.com,sydney,AU-NSW,-33.86785,151.20732,Sydney
as7604.sydney.megaport.com,sydney,AU-NSW,-33.86785,151.20732,Sydney
as16552.sydney.megaport.com,sydney,AU-NSW,-33.86785,151.20732,Sydney
peer-as9790.pr01.akl1.tfbnw.net,akl,NZ-AUK,-37.008099,174.792007,Auckland
ae4.pr01.akl1.tfbnw.net,akl,NZ-AUK,-37.008099,174.792007,Auckland
po201.asw04.akl1.tfbnw.net,akl,NZ-AUK,-37.008099,174.792007,Auckland
psw01.akl1.tfbnw.net,akl,NZ-AUK,-37.008099,174.792007,Auckland
msw1ad.01.akl1.tfbnw.net,akl,NZ-AUK,-37.008099,174.792007,Auckland
peer-as9790.pr04.syd2.tfbnw.net,syd,AU-NSW,-33.946098,151.177002,Sydney
ae20.pr04.syd2.tfbnw.net,syd,AU-NSW,-33.946098,151.177002,Sydney
po201.asw03.akl1.tfbnw.net,akl,NZ-AUK,-37.008099,174.792007,Auckland
ae103.ar01.akl1.tfbnw.net,akl,NZ-AUK,-37.008099,174.792007,Auckland
ae151.bb01.lax4.tfbnw.net,lax,US-CA,33.942501,-118.407997,Los Angeles
ae130.dr05.eag1.tfbnw.net,eag,US-UT,40.31412,-112.00688,Eagle Mountain
ae1004.bb01.den2.tfbnw.net,den,US-CO,39.861698,-104.672997,Denver
ae1.ar01.msp1.tfbnw.net,msp,US-MN,44.882,-93.221802,Minneapolis
po101.asw01.msp1.tfbnw.net,msp,US-MN,44.882,-93.221802,Minneapolis
psw03.msp1.tfbnw.net,msp,US-MN,44.882,-93.221802,Minneapolis
msw1aa.01.msp1.tfbnw.net,msp,US-MN,44.882,-93.221802,Minneapolis
po201.asw01.akl1.tfbnw.net,akl,NZ-AUK,-37.008099,174.792007,Auckland
psw02.akl1.tfbnw.net,akl,NZ-AUK,-37.008099,174.792007,Auckland
be-2-0.ibr01.ham30.ntwk.msn.net,ham,DE-HH,53.630402,9.98823,Hamburg
be-10-0.ibr04.cys04.ntwk.msn.net,cys,US-WY,41.155701,-104.811997,Cheyenne
be-8-0.ibr04.dsm05.ntwk.msn.net,dsm,US-IA,41.534,-93.663101,Des Moines
ae102-0.icr02.syd23.ntwk.msn.net,syd,AU-NSW,-33.946098,151.177002,Sydney
ae30-0.syd03-96cbe-1b.ntwk.msn.net,syd,AU-NSW,-33.946098,151.177002,Sydney
ae1011-0.icr01.syd23.ntwk.msn.net,syd,AU-NSW,-33.946098,151.177002,Sydney
ae29-0.syd03-96cbe-1a.ntwk.msn.net,syd,AU-NSW,-33.946098,151.177002,Sydney
ae100-0.icr01.mel20.ntwk.msn.net,mel,AU-VIC,-37.673302,144.843002,Melbourne
ae30-0.mel01-96cbe-1a.ntwk.msn.net,mel,AU-VIC,-37.673302,144.843002,Melbourne
ae1011-0.icr02.syd23.ntwk.msn.net,syd,AU-NSW,-33.946098,151.177002,Sydney
ae100-0.icr01.syd23.ntwk.msn.net,syd,AU-NSW,-33.946098,151.177002,Sydney
ae1010-0.icr01.syd23.ntwk.msn.net,syd,AU-NSW,-33.946098,151.177002,Sydney
ae1010-0.icr02.tyo31.ntwk.msn.net,tyo,JP-12,35.764702,140.386002,Tokyo / Narita
ae1010-0.icr01.mel20.ntwk.msn.net,mel,AU-VIC,-37.673302,144.843002,Melbourne
ae120-0.icr01.syd23.ntwk.msn.net,syd,AU-NSW,-33.946098,151.177002,Sydney
ae120-0.icr01.mel20.ntwk.msn.net,mel,AU-VIC,-37.673302,144.843002,Melbourne
ae1011-0.icr02.mel20.ntwk.msn.net,mel,AU-VIC,-37.673302,144.843002,Melbourne
ae30-0.mel01-96cbe-1b.ntwk.msn.net,mel,AU-VIC,-37.673302,144.843002,Melbourne
ae1011-0.icr01.mel20.ntwk.msn.net,mel,AU-VIC,-37.673302,144.843002,Melbourne
ae1010-0.icr02.mel20.ntwk.msn.net,mel,AU-VIC,-37.673302,144.843002,Melbourne
be-6-0.ibr03.mwh01.ntwk.msn.net,mwh,US-WA,47.207699,-119.32,Moses Lake
ae102-0.icr02.mel20.ntwk.msn.net,mel,AU-VIC,-37.673302,144.843002,Melbourne
be151.cor03.syd14.nsw.vocus.network,syd|nsw,AU-NSW,-33.946098,151.177002,Sydney
as36692.sydney.megaport.com,sydney,AU-NSW,-33.86785,151.20732,Sydney
po2.akl-spkmdr-cr2.globalsecurelayer.com,akl,,,,
e23.syd-eqxsy5-bb13.globalsecurelayer.com,syd,AU-NSW,-33.946098,151.177002,Sydney
as9790.chc.ix.nz,chc,NZ-CAN,-43.489399,172.531998,Christchurch
as54113.chc.ix.nz,chc,NZ-CAN,-43.489399,172.531998,Christchurch
ae1-1.rt.cly.tpe.tw.retn.net,tpe|tw,TW-TAO,25.0777,121.233002,Taipei
ae122-0.icr02.syd23.ntwk.msn.net,syd,AU-NSW,-33.946098,151.177002,Sydney
ae122-0.icr02.mel20.ntwk.msn.net,mel,AU-VIC,-37.673302,144.843002,Melbourne
100ge0-32.core1.per1.he.net,per,AU-WA,-31.9403,115.967003,Perth
100ge0-71.core3.sin1.he.net,sin,SG-04,1.35019,103.994003,Singapore
port-channel15.core4.mrs1.he.net,mrs,FR-PAC,43.439272,5.221424,Marseille
po13.syd-eqxsy5-bb1.globalsecurelayer.com,syd,AU-NSW,-33.946098,151.177002,Sydney
e31-10.spine1.nrt04.jp.misaka.io,nrt|jp,JP-12,35.764702,140.386002,Tokyo / Narita
as1828.sydney.megaport.com,sydney,AU-NSW,-33.86785,151.20732,Sydney
e0-11.cr1.lax2.us.unitasglobal.net,lax|us,US-CA,33.942501,-118.407997,Los Angeles
ae10.cr2.lax2.us.unitasglobal.net,lax|us,US-CA,33.942501,-118.407997,Los Angeles
ae41.cr1.dfw1.us.unitasglobal.net,dfw|us,US-TX,32.896801,-97.038002,Dallas-Fort Worth
ae41.cr1.atl1.us.unitasglobal.net,atl|us,US-GA,33.6367,-84.428101,Atlanta
ae0-31.cr2.atl1.us.unitasglobal.net,atl|us,US-GA,33.6367,-84.428101,Atlanta
172-2-233-177.lightspeed.livnmi.sbcglobal.net,livnmi,,,,
ae1.pex1.bb.hkg1.continent8.com,hkg,HK,22.320304,114.198074,Hong Kong
as20473.sydney.megaport.com,sydney,AU-NSW,-33.86785,151.20732,Sydney
ae5-8.rt.eqx.sin.sg.retn.net,sin|sg,SG-04,1.35019,103.994003,Singapore
ae1.pex2.bb.hkg1.continent8.com,hkg,HK,22.320304,114.198074,Hong Kong
0.xe-0-1-6.pex2.bb.sgp1.continent8.com,sgp,AU-WA,-20.4247,120.140999,Shay Gap
te0-3-0-9-crs2.FRA.router.colt.net,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
ae2.3606.edge3.Tokyo4.level3.net,tokyo,JP-13,35.6895,139.69171,Tokyo
as4608.sydney.megaport.com,sydney,AU-NSW,-33.86785,151.20732,Sydney
as7575.sydney.megaport.com,sydney,AU-NSW,-33.86785,151.20732,Sydney
po6.es02.akl002.ix.nflxvideo.net,akl,NZ-AUK,-37.008099,174.792007,Auckland
as60068.syd.edgeix.net.au,syd,AU-NSW,-33.946098,151.177002,Sydney
po-2.ce02.syd-10.au.leaseweb.net,syd|au,AU-NSW,-33.946098,151.177002,Sydney
ae2.3601.edge1.Osaka1.level3.net,osaka,JP-27,34.69374,135.50218,Osaka
ae17.cr4-sea2.ip4.gtt.net,sea,US-WA,47.449001,-122.308998,Seattle
as13445.sydney.megaport.com,sydney,AU-NSW,-33.86785,151.20732,Sydney
syd10-wxbb-crt02-bu60.webex.com,syd,AU-NSW,-33.946098,151.177002,Sydney
syd10-wxbb-pe01-be12.webex.com,syd,AU-NSW,-33.946098,151.177002,Sydney
syd10-wxbb-pe02-be12.webex.com,syd,AU-NSW,-33.946098,151.177002,Sydney
ce-1-2-2-1.a03.sngpsi07.sg.ce.gin.ntt.net,sngpsi|sg,,,,
e0-4.cr2.sin1.sg.unitasglobal.net,sin|sg,SG-04,1.35019,103.994003,Singapore
e1-7.cr1.sin1.sg.unitasglobal.net,sin|sg,SG-04,1.35019,103.994003,Singapore
ae19.mpr1.sjc6.us.zip.zayo.com,sjc|us,US-CA,37.362598,-121.929001,San Jose
ae0-4.rt.eqx.fkt.de.retn.net,fkt|de,DE-HE,50.11552,8.68417,Frankfurt am Main
dcr02.anx21.tpe.tw.anexia-it.net,tpe|tw,,,,
as13335.akl.ix.nz,akl,NZ-AUK,-37.008099,174.792007,Auckland
ae-3.r21.sydnau06.au.bb.gin.ntt.net,sydnau|au,,,,
ae-8.a01.plalca01.us.bb.gin.ntt.net,plalca|us,,,,
ae-12.r27.snjsca04.us.bb.gin.ntt.net,snjsca|us,,,,
as24516.akl.ix.nz,akl,NZ-AUK,-37.008099,174.792007,Auckland
ae-0.pccw.sydnau05.au.bb.gin.ntt.net,sydnau|au,,,,
be2431.ccr41.sjc03.atlas.cogentco.com,sjc,US-CA,37.362598,-121.929001,San Jose
as58511.akl.ix.nz,akl,NZ-AUK,-37.008099,174.792007,Auckland
as16509.akl.ix.nz,akl,NZ-AUK,-37.008099,174.792007,Auckland
wiz-kk-co-mempool-space-kk.e0-2.switch5.sin1.he.net,sin,SG-04,1.35019,103.994003,Singapore
as38195.akl.ix.nz,akl,NZ-AUK,-37.008099,174.792007,Auckland
HundredGigE0-0-1-3.2207.bdr01-ipt-220queen-akl.nz.superloop.com,akl|nz,,,,
po1.akl-spkmdr-cr2.globalsecurelayer.com,akl,,,,
e32.lax-csla2-cr3.globalsecurelayer.com,lax,US-CA,33.942501,-118.407997,Los Angeles
ae-7.r20.sydnau05.au.bb.gin.ntt.net,sydnau|au,,,,
ae-7.r26.osakjp02.jp.bb.gin.ntt.net,osakjp|jp,,,,
as18119.akl.ix.nz,akl,NZ-AUK,-37.008099,174.792007,Auckland
te0-0-1-3099.v4hlz11.acsdata.net.nz,hlz,NZ-WKO,-37.866699,175.332001,Hamilton
as4826.akl.ix.nz,akl,NZ-AUK,-37.008099,174.792007,Auckland
be1.bdr01.syd11.nsw.vocus.network,syd|nsw,AU-NSW,-33.946098,151.177002,Sydney
as63956.akl.ix.nz,akl,NZ-AUK,-37.008099,174.792007,Auckland
ae-0.profuse-solutions.sydnau05.au.bb.gin.ntt.net,sydnau|au,,,,
Bundle-Ether34.2247.bdr02-ipt-47bourke-syd.au.superloop.com,syd|au,AU-NSW,-33.946098,151.177002,Sydney
ae22.cr3-pao1.ip4.gtt.net,pao,US-CA,37.461102,-122.114998,Palo Alto
ae-2.akamai.dllstx14.us.bb.gin.ntt.net,dllstx|us,,,,
lo1.r03.spine02.sin01.fab.netarch.akamai.com,sin,SG-04,1.35019,103.994003,Singapore
et-7-0-5.0.mr01.lon1.as33353.net,lon,GB-ENG,51.4706,-0.461941,London
as54113.akl.ix.nz,akl,NZ-AUK,-37.008099,174.792007,Auckland
if-ae-28-2.tcore1.av3-toyohashi.as6453.net,toyohashi,JP,34.76667,137.38333,Toyohashi
ae-32.a01.newthk04.hk.bb.gin.ntt.net,newthk|hk,,,,
as8075.akl.ix.nz,akl,NZ-AUK,-37.008099,174.792007,Auckland
ae28-0.ear01.per30.ntwk.msn.net,per,AU-WA,-31.9403,115.967003,Perth
be-1-0.ibr02.per01.ntwk.msn.net,per,AU-WA,-31.9403,115.967003,Perth
if-bundle-2-2.qcore1.svw-singapore.as6453.net,singapore,SG,1.28967,103.85007,Singapore
if-bundle-45-2.qcore2.kv8-chiba.as6453.net,chiba,JP,35.6,140.11667,Chiba
lo1.r04.spine01.sin01.fab.netarch.akamai.com,sin,SG-04,1.35019,103.994003,Singapore
ae-13.r32.tokyjp05.jp.bb.gin.ntt.net,tokyjp|jp,,,,
xe-0-5-1-0.a01.tokyjp09.jp.ce.gin.ntt.net,tokyjp|jp,,,,
vl203.lax-cyx1-dist-2.cdn77.com,lax,US-CA,33.942501,-118.407997,Los Angeles
as42.akl.ix.nz,akl,NZ-AUK,-37.008099,174.792007,Auckland
as55850.akl.ix.nz,akl,NZ-AUK,-37.008099,174.792007,Auckland
be203.cor03.syd14.nsw.vocus.network,syd|nsw,AU-NSW,-33.946098,151.177002,Sydney
port-channel10.core2.chi1.he.net,chi,US-IL,41.9786,-87.9048,Chicago
xe-0-1-5-200.cr1.syd2.as24516.net,syd,AU-NSW,-33.946098,151.177002,Sydney
pldt.e0-9.switch2.sin1.he.net,sin,SG-04,1.35019,103.994003,Singapore
port-channel1.core9.fmt2.he.net,fmt,US-CA,37.54827,-121.98857,Fremont
po121.asw01.sjc1.tfbnw.net,sjc,US-CA,37.362598,-121.929001,San Jose
psw04.sjc3.tfbnw.net,sjc,US-CA,37.362598,-121.929001,San Jose
msw1ax.01.sjc3.tfbnw.net,sjc,US-CA,37.362598,-121.929001,San Jose
as32934.akl.ix.nz,akl,NZ-AUK,-37.008099,174.792007,Auckland
po202.asw01.akl1.tfbnw.net,akl,NZ-AUK,-37.008099,174.792007,Auckland
psw04.akl1.tfbnw.net,akl,NZ-AUK,-37.008099,174.792007,Auckland
po201.asw01.lax4.tfbnw.net,lax,US-CA,33.942501,-118.407997,Los Angeles
ae-1.meta.tokyjp08.jp.bb.gin.ntt.net,tokyjp|jp,,,,
psw04.nrt1.tfbnw.net,nrt,JP-12,35.764702,140.386002,Tokyo / Narita
po202.asw02.sin11.tfbnw.net,sin,SG-04,1.35019,103.994003,Singapore
msw1af.01.sin6.tfbnw.net,sin,SG-04,1.35019,103.994003,Singapore
po202.asw03.akl1.tfbnw.net,akl,NZ-AUK,-37.008099,174.792007,Auckland
ae-28.a00.sydnau05.au.bb.gin.ntt.net,sydnau|au,,,,
ae1010-0.icr02.syd23.ntwk.msn.net,syd,AU-NSW,-33.946098,151.177002,Sydney
be-1-0.ibr02.lax30.ntwk.msn.net,lax,US-CA,33.942501,-118.407997,Los Angeles
ae1010-0.icr01.tyo31.ntwk.msn.net,tyo,JP-12,35.764702,140.386002,Tokyo / Narita
be-6-0.ibr04.mwh01.ntwk.msn.net,mwh,US-WA,47.207699,-119.32,Moses Lake
ae160-0.icr03.mwh01.ntwk.msn.net,mwh,US-WA,47.207699,-119.32,Moses Lake
be-1-0.ibr01.lax30.ntwk.msn.net,lax,US-CA,33.942501,-118.407997,Los Angeles
port-channel1.core3.lax2.he.net,lax,US-CA,33.942501,-118.407997,Los Angeles
be203.cor03.syd11.nsw.vocus.network,syd|nsw,AU-NSW,-33.946098,151.177002,Sydney
port-channel2.core8.fmt2.he.net,fmt,US-CA,37.54827,-121.98857,Fremont
as45177.akl.ix.nz,akl,NZ-AUK,-37.008099,174.792007,Auckland
ae-1.cdnetworks.sngpsi08.sg.bb.gin.ntt.net,sngpsi|sg,,,,
bundle-ether4.oxf-gw31.sydney.telstra.net,sydney,AU-NSW,-33.86785,151.20732,Sydney
bundle-ether6.stl-core30.sydney.telstra.net,sydney,AU-NSW,-33.86785,151.20732,Sydney
bundle-ether1.chw-edge903.sydney.telstra.net,sydney,AU-NSW,-33.86785,151.20732,Sydney
be151.cor03.syd11.nsw.vocus.network,syd|nsw,AU-NSW,-33.946098,151.177002,Sydney
as32787.akl.ix.nz,akl,NZ-AUK,-37.008099,174.792007,Auckland
ae-1.a00.stocse03.se.bb.gin.ntt.net,stocse|se,,,,
ce-0-1-2.a03.mdrdsp03.es.ce.gin.ntt.net,mdrdsp|es,,,,
CISCO-SYSTE.edge7.LosAngeles1.Level3.net,losangeles,US-CA,34.05223,-118.24368,Los Angeles
open-dns-in.ear2.sanjose1.level3.net,sanjose,US-CA,37.33939,-121.89496,San Jose
ae-3.r22.parsfr04.fr.bb.gin.ntt.net,parsfr|fr,,,,
ix-ge-2-2-5-0.thar1.m3h-sydney.as6453.net,sydney,AU-NSW,-33.86785,151.20732,Sydney
if-ae-7-2.thar1.1mh-sydney.as6453.net,sydney,AU-NSW,-33.86785,151.20732,Sydney
be2430.ccr22.sfo01.atlas.cogentco.com,sfo,US-CA,37.618999,-122.375,San Francisco
100ge0-33.core2.akl1.he.net,akl,NZ-AUK,-37.008099,174.792007,Auckland
100ge0-60.core2.pdx3.he.net,pdx,US-OR,45.588699,-122.598,Portland
